film_id,title,category,rating,length,rental_duration,rental_rate,replacement_cost,stars
58,"Beach Heartbreakers",Documentary,G,122,6,2.99,16.99,"Mena Temple"
58,"Beach Heartbreakers",Documentary,G,122,6,2.99,16.99,"Ben Willis"
58,"Beach Heartbreakers",Documentary,G,122,6,2.99,16.99,"Gene Willis"
58,"Beach Heartbreakers",Documentary,G,122,6,2.99,16.99,"Frances Tomei"
58,"Beach Heartbreakers",Documentary,G,122,6,2.99,16.99,"Harvey Hope"
59,"Bear Graceland",Children,R,160,4,2.99,20.99,"Scarlett Damon"
59,"Bear Graceland",Children,R,160,4,2.99,20.99,"Penelope Cronyn"
59,"Bear Graceland",Children,R,160,4,2.99,20.99,"Ben Harris"
60,"Beast Hunchback",Classics,R,89,3,4.99,22.99,"Bette Nicholson"
60,"Beast Hunchback",Classics,R,89,3,4.99,22.99,"Jodie Degeneres"
60,"Beast Hunchback",Classics,R,89,3,4.99,22.99,"Angelina Astaire"
60,"Beast Hunchback",Classics,R,89,3,4.99,22.99,"Kenneth Torn"
60,"Beast Hunchback",Classics,R,89,3,4.99,22.99,"Susan Davis"
61,"Beauty Grease",Drama,G,175,5,4.99,28.99,"Cameron Zellweger"
61,"Beauty Grease",Drama,G,175,5,4.99,28.99,"Ed Mansfield"
61,"Beauty Grease",Drama,G,175,5,4.99,28.99,"Lucille Dee"
61,"Beauty Grease",Drama,G,175,5,4.99,28.99,"Nick Degeneres"
61,"Beauty Grease",Drama,G,175,5,4.99,28.99,"Michael Bening"
62,"Bed Highball",Documentary,NC-17,106,5,2.99,23.99,"Jennifer Davis"
62,"Bed Highball",Documentary,NC-17,106,5,2.99,23.99,"Gina Degeneres"
62,"Bed Highball",Documentary,NC-17,106,5,2.99,23.99,"Susan Davis"
62,"Bed Highball",Documentary,NC-17,106,5,2.99,23.99,"Albert Nolte"
62,"Bed Highball",Documentary,NC-17,106,5,2.99,23.99,"Audrey Bailey"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Lucille Tracy"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Gary Phoenix"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Dan Harris"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Penelope Monroe"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Jayne Nolte"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Laurence Bullock"
63,"Bedazzled Married",Family,PG,73,6,0.99,21.99,"Reese West"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Sandra Peck"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Warren Jackman"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Scarlett Bening"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Minnie Kilmer"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Vivien Basinger"
64,"Beethoven Exorcist",Drama,PG-13,151,6,0.99,26.99,"Bela Walken"
65,"Behavior Runaway",Horror,PG,100,3,4.99,20.99,"Tim Hackman"
65,"Behavior Runaway",Horror,PG,100,3,4.99,20.99,"Reese Kilmer"
65,"Behavior Runaway",Horror,PG,100,3,4.99,20.99,"Daryl Wahlberg"
65,"Behavior Runaway",Horror,PG,100,3,4.99,20.99,"Rita Reynolds"
65,"Behavior Runaway",Horror,PG,100,3,4.99,20.99,"Ed Guiness"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Reese Kilmer"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Angelina Astaire"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Gene Willis"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Chris Bridges"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Susan Davis"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Jane Jackman"
66,"Beneath Rush",Children,NC-17,53,6,0.99,27.99,"Vivien Basinger"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Grace Mostel"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Julia Barrymore"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Jessica Bailey"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Julianne Dench"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Cate Harris"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Angela Witherspoon"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Ian Tandy"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"William Hackman"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Meryl Allen"
67,"Berets Agent",Action,PG-13,77,5,2.99,24.99,"Julia Fawcett"
68,"Betrayed Rear",Children,NC-17,122,5,4.99,26.99,"Christian Akroyd"
68,"Betrayed Rear",Children,NC-17,122,5,4.99,26.99,"Angelina Astaire"
68,"Betrayed Rear",Children,NC-17,122,5,4.99,26.99,"Morgan Mcdormand"
68,"Betrayed Rear",Children,NC-17,122,5,4.99,26.99,"Nick Degeneres"
69,"Beverly Outlaw",Sci-Fi,R,85,3,2.99,21.99,"Sandra Peck"
69,"Beverly Outlaw",Sci-Fi,R,85,3,2.99,21.99,"Jodie Degeneres"
69,"Beverly Outlaw",Sci-Fi,R,85,3,2.99,21.99,"Ralph Cruz"
69,"Beverly Outlaw",Sci-Fi,R,85,3,2.99,21.99,"John Suvari"
70,"Bikini Borrowers",Animation,NC-17,142,7,4.99,26.99,"Bette Nicholson"
70,"Bikini Borrowers",Animation,NC-17,142,7,4.99,26.99,"Penelope Cronyn"
71,"Bilko Anonymous",Family,PG-13,100,3,4.99,25.99,"Goldie Brody"
71,"Bilko Anonymous",Family,PG-13,100,3,4.99,25.99,"Ellen Presley"
71,"Bilko Anonymous",Family,PG-13,100,3,4.99,25.99,"Russell Close"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Dustin Tautou"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Minnie Zellweger"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Chris Bridges"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Russell Temple"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Al Garland"
72,"Bill Others",Documentary,PG,93,6,2.99,12.99,"Laurence Bullock"
73,"Bingo Talented",Sci-Fi,PG-13,150,5,2.99,22.99,"Goldie Brody"
73,"Bingo Talented",Sci-Fi,PG-13,150,5,2.99,22.99,"Cameron Wray"
73,"Bingo Talented",Sci-Fi,PG-13,150,5,2.99,22.99,"Cary Mcconaughey"
73,"Bingo Talented",Sci-Fi,PG-13,150,5,2.99,22.99,"Jon Chase"
73,"Bingo Talented",Sci-Fi,PG-13,150,5,2.99,22.99,"Renee Ball"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Joe Swank"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Woody Hoffman"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Daryl Wahlberg"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Ewan Gooding"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Alan Dreyfuss"
74,"Birch Antitrust",Music,PG,162,4,4.99,18.99,"Matthew Carrey"
75,"Bird Independence",Travel,G,163,6,4.99,14.99,"Fay Kilmer"
75,"Bird Independence",Travel,G,163,6,4.99,14.99,"Jayne Nolte"
76,"Birdcage Casper",Music,NC-17,103,4,0.99,23.99,"Kenneth Pesci"
76,"Birdcage Casper",Music,NC-17,103,4,0.99,23.99,"Kenneth Torn"
76,"Birdcage Casper",Music,NC-17,103,4,0.99,23.99,"Salma Nolte"
76,"Birdcage Casper",Music,NC-17,103,4,0.99,23.99,"Renee Ball"
77,"Birds Perdition",New,G,61,5,4.99,15.99,"Sandra Peck"
77,"Birds Perdition",New,G,61,5,4.99,15.99,"Gary Penn"
77,"Birds Perdition",New,G,61,5,4.99,15.99,"Sylvester Dern"
77,"Birds Perdition",New,G,61,5,4.99,15.99,"Whoopi Hurt"
78,"Blackout Private",Animation,PG,85,7,2.99,12.99,"Sandra Kilmer"
78,"Blackout Private",Animation,PG,85,7,2.99,12.99,"Cary Mcconaughey"
78,"Blackout Private",Animation,PG,85,7,2.99,12.99,"Cameron Zellweger"
78,"Blackout Private",Animation,PG,85,7,2.99,12.99,"Kenneth Hoffman"
78,"Blackout Private",Animation,PG,85,7,2.99,12.99,"Matthew Carrey"
79,"Blade Polish",Drama,PG-13,114,5,0.99,10.99,"Jennifer Davis"
79,"Blade Polish",Drama,PG-13,114,5,0.99,10.99,"Alec Wayne"
79,"Blade Polish",Drama,PG-13,114,5,0.99,10.99,"Kevin Garland"
79,"Blade Polish",Drama,PG-13,114,5,0.99,10.99,"River Dean"
79,"Blade Polish",Drama,PG-13,114,5,0.99,10.99,"Angela Witherspoon"
80,"Blanket Beverly",Family,G,148,7,2.99,21.99,"Fred Costner"
80,"Blanket Beverly",Family,G,148,7,2.99,21.99,"Alan Dreyfuss"
80,"Blanket Beverly",Family,G,148,7,2.99,21.99,"Burt Temple"
80,"Blanket Beverly",Family,G,148,7,2.99,21.99,"Thora Temple"
81,"Blindness Gun",Sci-Fi,PG-13,103,6,4.99,29.99,"Burt Dukakis"
81,"Blindness Gun",Sci-Fi,PG-13,103,6,4.99,29.99,"Chris Bridges"
81,"Blindness Gun",Sci-Fi,PG-13,103,6,4.99,29.99,"Adam Hopper"
82,"Blood Argonauts",Family,G,71,3,0.99,13.99,"Cate Mcqueen"
82,"Blood Argonauts",Family,G,71,3,0.99,13.99,"Adam Hopper"
82,"Blood Argonauts",Family,G,71,3,0.99,13.99,"Laura Brody"
82,"Blood Argonauts",Family,G,71,3,0.99,13.99,"Cuba Birch"
83,"Blues Instinct",Family,G,50,5,2.99,18.99,"Cameron Streep"
83,"Blues Instinct",Family,G,50,5,2.99,18.99,"Groucho Dunst"
83,"Blues Instinct",Family,G,50,5,2.99,18.99,"Salma Nolte"
83,"Blues Instinct",Family,G,50,5,2.99,18.99,"Matthew Carrey"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Dan Torn"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Tim Hackman"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Nick Stallone"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Penelope Pinkett"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Jim Mostel"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Morgan Hopkins"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Gregory Gooding"
84,"Boiled Dares",Travel,PG,102,7,4.99,13.99,"Julia Fawcett"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Johnny Lollobrigida"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Julia Mcqueen"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Henry Berry"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Minnie Zellweger"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Susan Davis"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Frances Tomei"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Fay Winslet"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Oprah Kilmer"
85,"Bonnie Holocaust",Documentary,G,63,4,0.99,29.99,"Ed Guiness"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Kevin Bloom"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Jodie Degeneres"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Groucho Sinatra"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Nick Degeneres"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Gene Mckellen"
86,"Boogie Amelie",Music,R,121,6,4.99,11.99,"Meryl Allen"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Ed Chase"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Jennifer Davis"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Uma Wood"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Fred Costner"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Kirsten Paltrow"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Sandra Peck"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Dan Harris"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Ray Johansson"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Kenneth Pesci"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Chris Bridges"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Warren Jackman"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Humphrey Garland"
87,"Boondock Ballroom",Travel,NC-17,76,7,0.99,14.99,"Audrey Bailey"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Kirsten Paltrow"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Sissy Sobieski"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Nick Stallone"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Dustin Tautou"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Ray Johansson"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Kenneth Paltrow"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Dan Streep"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Rita Reynolds"
88,"Born Spinal",Travel,PG,179,7,4.99,17.99,"Meryl Allen"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Cuba Olivier"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Elvis Marx"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Kirk Jovovich"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Scarlett Damon"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Daryl Crawford"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Harvey Hope"
89,"Borrowers Bedazzled",Animation,G,63,7,0.99,22.99,"Jon Chase"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Rip Crawford"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Audrey Olivier"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Kirsten Akroyd"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Morgan Mcdormand"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Dan Streep"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Ewan Gooding"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Angela Witherspoon"
90,"Boulevard Mob",New,R,63,3,0.99,11.99,"Harvey Hope"
91,"Bound Cheaper",Classics,PG,98,5,0.99,17.99,"Karl Berry"
91,"Bound Cheaper",Classics,PG,98,5,0.99,17.99,"Cuba Olivier"
92,"Bowfinger Gables",Horror,NC-17,72,7,4.99,19.99,"Karl Berry"
92,"Bowfinger Gables",Horror,NC-17,72,7,4.99,19.99,"Carmen Hunt"
92,"Bowfinger Gables",Horror,NC-17,72,7,4.99,19.99,"Michelle Mcconaughey"
92,"Bowfinger Gables",Horror,NC-17,72,7,4.99,19.99,"Minnie Zellweger"
92,"Bowfinger Gables",Horror,NC-17,72,7,4.99,19.99,"Will Wilson"
93,"Brannigan Sunrise",New,PG,121,4,4.99,27.99,"Rip Crawford"
93,"Brannigan Sunrise",New,PG,121,4,4.99,27.99,"Kenneth Hoffman"
94,"Braveheart Human",Family,PG-13,176,7,2.99,14.99,"Nick Stallone"
94,"Braveheart Human",Family,PG-13,176,7,2.99,14.99,"Kirsten Akroyd"
94,"Braveheart Human",Family,PG-13,176,7,2.99,14.99,"Jane Jackman"
94,"Braveheart Human",Family,PG-13,176,7,2.99,14.99,"Jayne Nolte"
95,"Breakfast Goldfinger",New,G,123,5,4.99,18.99,"Angelina Astaire"
95,"Breakfast Goldfinger",New,G,123,5,4.99,18.99,"Russell Temple"
95,"Breakfast Goldfinger",New,G,123,5,4.99,18.99,"Al Garland"
95,"Breakfast Goldfinger",New,G,123,5,4.99,18.99,"Michael Bolger"
95,"Breakfast Goldfinger",New,G,123,5,4.99,18.99,"Julia Zellweger"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Grace Mostel"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Helen Voight"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Woody Hoffman"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Carmen Hunt"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Frances Tomei"
96,"Breaking Home",New,PG-13,169,4,2.99,21.99,"Morgan Williams"
97,"Bride Intrigue",Action,G,56,7,0.99,24.99,"Angela Hudson"
98,"Bright Encounters",Drama,PG-13,73,4,4.99,12.99,"Cameron Zellweger"
98,"Bright Encounters",Drama,PG-13,73,4,4.99,12.99,"Albert Nolte"
98,"Bright Encounters",Drama,PG-13,73,4,4.99,12.99,"Renee Ball"
98,"Bright Encounters",Drama,PG-13,73,4,4.99,12.99,"Meryl Allen"
99,"Bringing Hysterical",Comedy,PG,136,7,2.99,14.99,"Frances Day-lewis"
99,"Bringing Hysterical",Comedy,PG,136,7,2.99,14.99,"Angela Witherspoon"
100,"Brooklyn Desert",Foreign,R,161,7,4.99,21.99,"Jodie Degeneres"
100,"Brooklyn Desert",Foreign,R,161,7,4.99,21.99,"Jayne Neeson"
100,"Brooklyn Desert",Foreign,R,161,7,4.99,21.99,"Sean Guiness"
100,"Brooklyn Desert",Foreign,R,161,7,4.99,21.99,"Albert Nolte"
100,"Brooklyn Desert",Foreign,R,161,7,4.99,21.99,"Groucho Williams"
101,"Brotherhood Blanket",Documentary,R,73,3,0.99,26.99,"Fred Costner"
101,"Brotherhood Blanket",Documentary,R,73,3,0.99,26.99,"Frances Day-lewis"
101,"Brotherhood Blanket",Documentary,R,73,3,0.99,26.99,"Jude Cruise"
101,"Brotherhood Blanket",Documentary,R,73,3,0.99,26.99,"Jayne Neeson"
101,"Brotherhood Blanket",Documentary,R,73,3,0.99,26.99,"Daryl Crawford"
102,"Bubble Grosse",Sports,R,60,4,4.99,20.99,"Vivien Basinger"
102,"Bubble Grosse",Sports,R,60,4,4.99,20.99,"Mena Hopper"
102,"Bubble Grosse",Sports,R,60,4,4.99,20.99,"Rock Dukakis"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Rip Crawford"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Tim Hackman"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Gary Phoenix"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Charlize Dench"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Kirsten Akroyd"
103,"Bucket Brotherhood",Travel,PG,133,7,4.99,27.99,"Burt Temple"
104,"Bugsy Song",Foreign,G,119,4,2.99,17.99,"Woody Jolie"
104,"Bugsy Song",Foreign,G,119,4,2.99,17.99,"Kirsten Akroyd"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Nick Wahlberg"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Sandra Kilmer"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Alec Wayne"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Kirk Jovovich"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Dan Streep"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Julianne Dench"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Angela Witherspoon"
105,"Bull Shawshank",Action,NC-17,125,6,0.99,21.99,"Jayne Nolte"
106,"Bulworth Commandments",Games,G,61,4,2.99,14.99,"Penelope Guiness"
106,"Bulworth Commandments",Games,G,61,4,2.99,14.99,"Angela Hudson"
106,"Bulworth Commandments",Games,G,61,4,2.99,14.99,"Scarlett Bening"
106,"Bulworth Commandments",Games,G,61,4,2.99,14.99,"Alan Dreyfuss"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Karl Berry"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Woody Hoffman"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Johnny Cage"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Chris Bridges"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Greta Keitel"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Ewan Gooding"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Jada Ryder"
107,"Bunch Minds",Drama,G,63,4,2.99,13.99,"Laurence Bullock"
108,"Butch Panther",New,PG-13,67,6,0.99,19.99,"Cuba Olivier"
108,"Butch Panther",New,PG-13,67,6,0.99,19.99,"Carmen Hunt"
108,"Butch Panther",New,PG-13,67,6,0.99,19.99,"Groucho Dunst"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Nick Stallone"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Mena Temple"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Kim Allen"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Lisa Monroe"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Ed Guiness"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Burt Temple"
109,"Butterfly Chocolat",New,G,89,3,0.99,17.99,"Mary Keitel"
110,"Cabin Flash",Children,NC-17,53,4,0.99,25.99,"Uma Wood"
110,"Cabin Flash",Children,NC-17,53,4,0.99,25.99,"Alec Wayne"
110,"Cabin Flash",Children,NC-17,53,4,0.99,25.99,"Ben Willis"
110,"Cabin Flash",Children,NC-17,53,4,0.99,25.99,"Renee Ball"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Ed Chase"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Elvis Marx"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Tom Mckellen"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Natalie Hopkins"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Kenneth Paltrow"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Meryl Gibson"
111,"Caddyshack Jedi",Action,NC-17,52,3,0.99,17.99,"Rock Dukakis"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Bette Nicholson"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Cameron Streep"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Tim Hackman"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Milla Peck"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Gary Phoenix"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Gina Degeneres"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Greta Keitel"
112,"Calendar Gunfight",Foreign,NC-17,120,4,4.99,22.99,"Whoopi Hurt"
113,"California Birds",Sports,NC-17,75,4,4.99,19.99,"Scarlett Bening"
113,"California Birds",Sports,NC-17,75,4,4.99,19.99,"Russell Close"
114,"Camelot Vacation",Sci-Fi,NC-17,61,3,0.99,26.99,"Jude Cruise"
114,"Camelot Vacation",Sci-Fi,NC-17,61,3,0.99,26.99,"Albert Nolte"
115,"Campus Remember",Action,R,167,5,2.99,27.99,"Matthew Johansson"
115,"Campus Remember",Action,R,167,5,2.99,27.99,"Reese Kilmer"
115,"Campus Remember",Action,R,167,5,2.99,27.99,"Will Wilson"
116,"Candidate Perdition",Classics,R,70,4,2.99,10.99,"Sandra Kilmer"
116,"Candidate Perdition",Classics,R,70,4,2.99,10.99,"Sidney Crowe"
116,"Candidate Perdition",Classics,R,70,4,2.99,10.99,"Morgan Hopkins"
116,"Candidate Perdition",Classics,R,70,4,2.99,10.99,"Thora Temple"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Sandra Kilmer"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Reese Kilmer"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Angela Hudson"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Milla Keitel"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Charlize Dench"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"Albert Johansson"
117,"Candles Grapes",Games,NC-17,135,6,4.99,15.99,"John Suvari"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Zero Cage"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Val Bolger"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Ralph Cruz"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Spencer Depp"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Matthew Leigh"
118,"Canyon Stock",Animation,R,85,7,0.99,26.99,"Russell Temple"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Helen Voight"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Audrey Olivier"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Val Bolger"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Christian Akroyd"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Kevin Garland"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Cate Mcqueen"
119,"Caper Motions",Comedy,G,176,6,0.99,22.99,"Burt Temple"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Ben Willis"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Ellen Presley"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Chris Bridges"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Susan Davis"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Jane Jackman"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Kim Allen"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Harvey Hope"
120,"Caribbean Liberty",Sports,NC-17,92,3,4.99,16.99,"Laurence Bullock"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Fred Costner"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Gary Phoenix"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Dustin Tautou"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Ben Willis"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Vivien Basinger"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Oprah Kilmer"
121,"Carol Texas",Animation,PG,151,4,2.99,15.99,"Thora Temple"
122,"Carrie Bunch",Horror,PG,114,7,0.99,11.99,"Val Bolger"
122,"Carrie Bunch",Horror,PG,114,7,0.99,11.99,"Mena Temple"
122,"Carrie Bunch",Horror,PG,114,7,0.99,11.99,"Jude Cruise"
122,"Carrie Bunch",Horror,PG,114,7,0.99,11.99,"Angelina Astaire"
122,"Carrie Bunch",Horror,PG,114,7,0.99,11.99,"Kenneth Torn"
